sample,control_substep,physics_tick,robot_0.lift,robot_0.arm,robot_0.yaw,robot_0.pitch,robot_0.roll,robot_0.grip_pos,robot_0.base_fwd,robot_0.base_strafe,robot_0.base_turn,robot_1.lift,robot_1.arm,robot_1.yaw,robot_1.pitch,robot_1.roll,robot_1.grip_pos,robot_1.base_fwd,robot_1.base_strafe,robot_1.base_turn
408,1,4900,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
408,2,4904,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
409,0,4908,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
409,1,4912,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
409,2,4916,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
410,0,4920,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
410,1,4924,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
410,2,4928,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
411,0,4932,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
411,1,4936,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
411,2,4940,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
412,0,4944,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
412,1,4948,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
412,2,4952,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
413,0,4956,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
413,1,4960,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
413,2,4964,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
414,0,4968,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
414,1,4972,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
414,2,4976,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
415,0,4980,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
415,1,4984,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
415,2,4988,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
416,0,4992,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
416,1,4996,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
416,2,5000,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
417,0,5004,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
417,1,5008,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
417,2,5012,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
418,0,5016,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
418,1,5020,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
418,2,5024,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
419,0,5028,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
419,1,5032,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
419,2,5036,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
420,0,5040,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
420,1,5044,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
420,2,5048,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
421,0,5052,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
421,1,5056,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
421,2,5060,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
422,0,5064,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
422,1,5068,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
422,2,5072,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
423,0,5076,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
423,1,5080,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
423,2,5084,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
424,0,5088,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
424,1,5092,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
424,2,5096,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
425,0,5100,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
425,1,5104,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
425,2,5108,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
426,0,5112,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
426,1,5116,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
426,2,5120,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
427,0,5124,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
427,1,5128,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
427,2,5132,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
428,0,5136,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
428,1,5140,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
428,2,5144,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
429,0,5148,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
429,1,5152,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
429,2,5156,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
430,0,5160,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
430,1,5164,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
430,2,5168,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
431,0,5172,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
431,1,5176,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
431,2,5180,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
432,0,5184,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
432,1,5188,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
432,2,5192,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
433,0,5196,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
433,1,5200,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
433,2,5204,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
434,0,5208,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
434,1,5212,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
434,2,5216,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
435,0,5220,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
435,1,5224,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
435,2,5228,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
436,0,5232,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
436,1,5236,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
436,2,5240,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
437,0,5244,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
437,1,5248,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
437,2,5252,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
438,0,5256,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
438,1,5260,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
438,2,5264,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
439,0,5268,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
439,1,5272,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
439,2,5276,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
440,0,5280,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
440,1,5284,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
440,2,5288,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
441,0,5292,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
441,1,5296,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
441,2,5300,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
442,0,5304,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
442,1,5308,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
442,2,5312,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
443,0,5316,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
443,1,5320,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
443,2,5324,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
444,0,5328,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
444,1,5332,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
444,2,5336,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
445,0,5340,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
445,1,5344,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
445,2,5348,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
446,0,5352,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
446,1,5356,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
446,2,5360,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
447,0,5364,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
447,1,5368,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
447,2,5372,0.81500006,0.3025,0.0,0.825,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.0,0.0
448,0,5376,0.81500006,0.3025,0.0,0.73333335,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.022,0.0
448,1,5380,0.81500006,0.3025,0.0,0.64166665,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.044,0.0
448,2,5384,0.81500006,0.3025,0.0,0.55,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.066,0.0
449,0,5388,0.81500006,0.3025,0.0,0.45833334,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.088,0.0
449,1,5392,0.81500006,0.3025,0.0,0.36666667,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.11,0.0
449,2,5396,0.81500006,0.3025,0.0,0.275,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.616,0.132,0.0
450,0,5400,0.81500006,0.3025,0.0,0.18333334,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.594,0.154,0.0
450,1,5404,0.81500006,0.3025,0.0,0.09166667,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.572,0.176,0.0
450,2,5408,0.81500006,0.3025,0.0,-8.326673e-17,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.55,0.198,0.0
451,0,5412,0.81500006,0.3025,0.0,-8.326673e-17,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.528,0.22,0.0
451,1,5416,0.81500006,0.3025,0.0,-8.326673e-17,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.506,0.242,0.0
451,2,5420,0.81500006,0.3025,0.0,-8.326673e-17,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.484,0.264,0.0
452,0,5424,0.81500006,0.3025,0.0,-8.326673e-17,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.462,0.286,0.0
452,1,5428,0.81500006,0.3025,0.0,-8.326673e-17,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.44,0.308,0.0
452,2,5432,0.81500006,0.3025,0.0,-8.326673e-17,0.0,0.103,0.616,0.0,0.0,0.77,0.363,0.0,0.825,0.0,0.103,-0.418,0.33,0.0
453,0,5436,0.81500006,0.3025,0.0,-8.326673e-17,0.0,0.103,0.616,0.0,0.0,0.7956667,0.363,0.0,0.825,0.0,0.103,-0.396,0.352,0.0
453,1,5440,0.81500006,0.3025,0.0,-8.326673e-17,0.0,0.103,0.616,0.0,0.0,0.82133335,0.363,0.0,0.825,0.0,0.103,-0.374,0.374,0.0
453,2,5444,0.81500006,0.3025,0.0,-8.326673e-17,0.0,0.103,0.616,0.0,0.0,0.847,0.363,0.0,0.825,0.0,0.103,-0.352,0.396,0.0
454,0,5448,0.81500006,0.3025,0.0,-8.326673e-17,0.0,0.103,0.616,0.0,0.0,0.87266666,0.363,0.0,0.825,0.0,0.103,-0.33,0.418,0.0
454,1,5452,0.81500006,0.3025,0.0,-8.326673e-17,0.0,0.103,0.616,0.0,0.0,0.8983333,0.363,0.0,0.825,0.0,0.103,-0.308,0.44,0.0
454,2,5456,0.81500006,0.3025,0.0,-8.326673e-17,0.0,0.103,0.616,0.0,0.0,0.924,0.363,0.0,0.825,0.0,0.103,-0.286,0.462,0.0
455,0,5460,0.81500006,0.3025,0.0,-8.326673e-17,0.0,0.103,0.616,0.0,0.0,0.9496667,0.363,0.0,0.825,0.0,0.103,-0.264,0.484,0.0
455,1,5464,0.81500006,0.3025,0.0,-8.326673e-17,0.0,0.103,0.616,0.0,0.0,0.97533333,0.363,0.0,0.825,0.0,0.103,-0.242,0.506,0.0
455,2,5468,0.81500006,0.3025,0.0,-8.326673e-17,0.0,0.103,0.616,0.0,0.0,1.001,0.363,0.0,0.825,0.0,0.103,-0.22,0.528,0.0
456,0,5472,0.81500006,0.3025,0.0,-8.326673e-17,0.0,0.103,0.616,0.0,0.0,1.001,0.363,0.0,0.825,0.0,0.103,-0.198,0.55,0.0
456,1,5476,0.81500006,0.3025,0.0,-8.326673e-17,0.0,0.103,0.616,0.0,0.0,1.001,0.363,0.0,0.825,0.0,0.103,-0.176,0.572,0.0
456,2,5480,0.81500006,0.3025,0.0,-8.326673e-17,0.0,0.103,0.616,0.0,0.0,1.001,0.363,0.0,0.825,0.0,0.103,-0.154,0.594,0.0
457,0,5484,0.81500006,0.3025,0.0,-8.326673e-17,0.0,0.103,0.616,0.0,0.0,1.001,0.363,0.0,0.825,0.0,0.103,-0.132,0.616,0.0
457,1,5488,0.81500006,0.3025,0.0,-8.326673e-17,0.0,0.103,0.616,0.0,0.0,1.001,0.363,0.0,0.825,0.0,0.103,-0.11,0.616,0.0
457,2,5492,0.81500006,0.3025,0.0,-8.326673e-17,0.0,0.103,0.616,0.0,0.0,1.001,0.363,0.0,0.825,0.0,0.103,-0.088,0.616,0.0
458,0,5496,0.81500006,0.3025,0.0,-8.326673e-17,0.0,0.103,0.616,0.0,0.0,1.001,0.363,0.0,0.73333335,0.0,0.103,-0.066,0.616,0.0
458,1,5500,0.81500006,0.3025,0.0,-8.326673e-17,0.0,0.103,0.616,0.0,0.0,1.001,0.363,0.0,0.64166665,0.0,0.103,-0.044,0.616,0.0
458,2,5504,0.81500006,0.3025,0.0,-8.326673e-17,0.0,0.103,0.616,0.0,0.0,1.001,0.363,0.0,0.55,0.0,0.103,-0.022,0.616,0.0
459,0,5508,0.81500006,0.3025,0.0,-8.326673e-17,0.0,0.103,0.616,0.0,0.0,1.001,0.363,0.0,0.55,0.0,0.103,0.0,0.616,0.0
459,1,5512,0.81500006,0.3025,0.0,-8.326673e-17,0.0,0.103,0.616,0.0,0.0,1.001,0.363,0.0,0.55,0.0,0.103,0.0,0.616,0.0
459,2,5516,0.81500006,0.3025,0.0,-8.326673e-17,0.0,0.103,0.616,0.0,0.0,1.001,0.363,0.0,0.55,0.0,0.103,0.0,0.616,0.0
460,0,5520,0.81500006,0.3025,0.0,-8.326673e-17,0.0,0.103,0.616,0.0,0.0,1.001,0.363,0.0,0.55,0.0,0.103,0.0,0.594,0.0
460,1,5524,0.81500006,0.3025,0.0,-8.326673e-17,0.0,0.103,0.616,0.0,0.0,1.001,0.363,0.0,0.55,0.0,0.103,0.0,0.572,0.0
460,2,5528,0.81500006,0.3025,0.0,-8.326673e-17,0.0,0.103,0.616,0.0,0.0,1.001,0.363,0.0,0.55,0.0,0.103,0.0,0.55,0.0
461,0,5532,0.81500006,0.3025,0.0,-8.326673e-17,0.0,0.103,0.616,0.0,0.0,1.001,0.363,0.0,0.55,0.0,0.103,0.0,0.528,0.0
461,1,5536,0.81500006,0.3025,0.0,-8.326673e-17,0.0,0.103,0.616,2.8303193e-11,-0.031954475,1.001,0.363,0.0,0.55,0.0,0.103,9.614206e-05,0.50584626,-0.026154906
461,2,5540,0.81500006,0.3025,0.0,-8.326673e-17,0.0,0.103,0.616,-3.4544052e-09,-0.032707527,1.001,0.363,0.0,0.55,0.0,0.103,0.0032212066,0.47800902,-0.027054764
462,0,5544,0.81500006,0.3025,0.0,-8.326673e-17,0.0,0.103,0.616,8.9453744e-10,-0.03241119,1.001,0.363,0.0,0.55,0.0,0.103,0.011971893,0.43294483,-0.02707967
462,1,5548,0.81500006,0.3025,0.0,-8.326673e-17,0.0,0.103,0.61600006,3.024656e-10,-0.03313789,1.001,0.363,0.0,0.55,0.0,0.103,0.012361309,0.3817883,-0.027867904
